utc_timestamp,cet_cest_timestamp,DE_solar_generation_actual,DE_wind_generation_actual
2016-04-09T03:00:00Z,2016-04-09T05:00:00+0200,0,1008
2016-04-09T04:00:00Z,2016-04-09T06:00:00+0200,61,1032
2016-04-09T05:00:00Z,2016-04-09T07:00:00+0200,1374,1220
2016-04-09T06:00:00Z,2016-04-09T08:00:00+0200,5010,1235
2016-04-09T07:00:00Z,2016-04-09T09:00:00+0200,9427,809
2016-04-09T08:00:00Z,2016-04-09T10:00:00+0200,13221,805
2016-04-09T09:00:00Z,2016-04-09T11:00:00+0200,15233,1173
2016-04-09T10:00:00Z,2016-04-09T12:00:00+0200,15808,1507
2016-04-09T11:00:00Z,2016-04-09T13:00:00+0200,14813,1466
2016-04-09T12:00:00Z,2016-04-09T14:00:00+0200,12955,1394
2016-04-09T13:00:00Z,2016-04-09T15:00:00+0200,10663,1391
2016-04-09T14:00:00Z,2016-04-09T16:00:00+0200,7968,1706
2016-04-09T15:00:00Z,2016-04-09T17:00:00+0200,5160,2470
2016-04-09T16:00:00Z,2016-04-09T18:00:00+0200,2664,3309
2016-04-09T17:00:00Z,2016-04-09T19:00:00+0200,577,4153
2016-04-09T18:00:00Z,2016-04-09T20:00:00+0200,10,5793
2016-04-09T19:00:00Z,2016-04-09T21:00:00+0200,0,7701
2016-04-09T20:00:00Z,2016-04-09T22:00:00+0200,0,8572
2016-04-09T21:00:00Z,2016-04-09T23:00:00+0200,0,9009
2016-04-09T22:00:00Z,2016-04-10T00:00:00+0200,0,8874
2016-04-09T23:00:00Z,2016-04-10T01:00:00+0200,0,8245
2016-04-10T00:00:00Z,2016-04-10T02:00:00+0200,0,7529
2016-04-10T01:00:00Z,2016-04-10T03:00:00+0200,0,7106
2016-04-10T02:00:00Z,2016-04-10T04:00:00+0200,0,6774
2016-04-10T03:00:00Z,2016-04-10T05:00:00+0200,0,6502
2016-04-10T04:00:00Z,2016-04-10T06:00:00+0200,42,6274
2016-04-10T05:00:00Z,2016-04-10T07:00:00+0200,941,5786
2016-04-10T06:00:00Z,2016-04-10T08:00:00+0200,3358,4604
2016-04-10T07:00:00Z,2016-04-10T09:00:00+0200,7122,3429
2016-04-10T08:00:00Z,2016-04-10T10:00:00+0200,11648,3153
2016-04-10T09:00:00Z,2016-04-10T11:00:00+0200,15513,3090
2016-04-10T10:00:00Z,2016-04-10T12:00:00+0200,17659,2866
2016-04-10T11:00:00Z,2016-04-10T13:00:00+0200,18215,2878
2016-04-10T12:00:00Z,2016-04-10T14:00:00+0200,16457,3254
2016-04-10T13:00:00Z,2016-04-10T15:00:00+0200,13902,3980
2016-04-10T14:00:00Z,2016-04-10T16:00:00+0200,11042,4796
2016-04-10T15:00:00Z,2016-04-10T17:00:00+0200,7536,5512
2016-04-10T16:00:00Z,2016-04-10T18:00:00+0200,3774,6499
2016-04-10T17:00:00Z,2016-04-10T19:00:00+0200,850,7210
2016-04-10T18:00:00Z,2016-04-10T20:00:00+0200,15,8759
2016-04-10T19:00:00Z,2016-04-10T21:00:00+0200,0,11015
2016-04-10T20:00:00Z,2016-04-10T22:00:00+0200,0,11780
2016-04-10T21:00:00Z,2016-04-10T23:00:00+0200,0,11639
2016-04-10T22:00:00Z,2016-04-11T00:00:00+0200,0,10998
2016-04-10T23:00:00Z,2016-04-11T01:00:00+0200,0,10561
2016-04-11T00:00:00Z,2016-04-11T02:00:00+0200,0,10521
2016-04-11T01:00:00Z,2016-04-11T03:00:00+0200,0,10193
2016-04-11T02:00:00Z,2016-04-11T04:00:00+0200,0,9807
2016-04-11T03:00:00Z,2016-04-11T05:00:00+0200,0,9437
2016-04-11T04:00:00Z,2016-04-11T06:00:00+0200,90,9781
2016-04-11T05:00:00Z,2016-04-11T07:00:00+0200,1808,9393
2016-04-11T06:00:00Z,2016-04-11T08:00:00+0200,5992,8002
2016-04-11T07:00:00Z,2016-04-11T09:00:00+0200,10960,7766
2016-04-11T08:00:00Z,2016-04-11T10:00:00+0200,15427,8165
2016-04-11T09:00:00Z,2016-04-11T11:00:00+0200,18823,8197
2016-04-11T10:00:00Z,2016-04-11T12:00:00+0200,20776,8232
2016-04-11T11:00:00Z,2016-04-11T13:00:00+0200,21217,8694
2016-04-11T12:00:00Z,2016-04-11T14:00:00+0200,20015,9275
2016-04-11T13:00:00Z,2016-04-11T15:00:00+0200,17632,10097
2016-04-11T14:00:00Z,2016-04-11T16:00:00+0200,13644,10693
2016-04-11T15:00:00Z,2016-04-11T17:00:00+0200,8567,11082
2016-04-11T16:00:00Z,2016-04-11T18:00:00+0200,3809,11175
2016-04-11T17:00:00Z,2016-04-11T19:00:00+0200,776,10622
2016-04-11T18:00:00Z,2016-04-11T20:00:00+0200,16,10764
2016-04-11T19:00:00Z,2016-04-11T21:00:00+0200,0,10579
2016-04-11T20:00:00Z,2016-04-11T22:00:00+0200,0,9924
2016-04-11T21:00:00Z,2016-04-11T23:00:00+0200,0,9169
2016-04-11T22:00:00Z,2016-04-12T00:00:00+0200,0,8688
2016-04-11T23:00:00Z,2016-04-12T01:00:00+0200,0,8010
2016-04-12T00:00:00Z,2016-04-12T02:00:00+0200,0,7384
2016-04-12T01:00:00Z,2016-04-12T03:00:00+0200,0,7235
2016-04-12T02:00:00Z,2016-04-12T04:00:00+0200,0,7164
2016-04-12T03:00:00Z,2016-04-12T05:00:00+0200,0,7209
2016-04-12T04:00:00Z,2016-04-12T06:00:00+0200,84,6922
2016-04-12T05:00:00Z,2016-04-12T07:00:00+0200,1170,6378
2016-04-12T06:00:00Z,2016-04-12T08:00:00+0200,3484,5158
2016-04-12T07:00:00Z,2016-04-12T09:00:00+0200,6534,4059
2016-04-12T08:00:00Z,2016-04-12T10:00:00+0200,10264,3349
2016-04-12T09:00:00Z,2016-04-12T11:00:00+0200,13526,2833
2016-04-12T10:00:00Z,2016-04-12T12:00:00+0200,16029,2371
2016-04-12T11:00:00Z,2016-04-12T13:00:00+0200,17561,2266
2016-04-12T12:00:00Z,2016-04-12T14:00:00+0200,17528,2300
2016-04-12T13:00:00Z,2016-04-12T15:00:00+0200,15428,2604
2016-04-12T14:00:00Z,2016-04-12T16:00:00+0200,11970,2608
2016-04-12T15:00:00Z,2016-04-12T17:00:00+0200,7848,2678
2016-04-12T16:00:00Z,2016-04-12T18:00:00+0200,3415,2683
2016-04-12T17:00:00Z,2016-04-12T19:00:00+0200,662,2475
2016-04-12T18:00:00Z,2016-04-12T20:00:00+0200,17,3138
2016-04-12T19:00:00Z,2016-04-12T21:00:00+0200,0,3273
2016-04-12T20:00:00Z,2016-04-12T22:00:00+0200,0,3188
2016-04-12T21:00:00Z,2016-04-12T23:00:00+0200,0,3151
2016-04-12T22:00:00Z,2016-04-13T00:00:00+0200,0,3095
2016-04-12T23:00:00Z,2016-04-13T01:00:00+0200,0,2821
2016-04-13T00:00:00Z,2016-04-13T02:00:00+0200,0,2774
2016-04-13T01:00:00Z,2016-04-13T03:00:00+0200,0,1969
2016-04-13T02:00:00Z,2016-04-13T04:00:00+0200,0,1808
2016-04-13T03:00:00Z,2016-04-13T05:00:00+0200,0,2100
2016-04-13T04:00:00Z,2016-04-13T06:00:00+0200,110,2369
2016-04-13T05:00:00Z,2016-04-13T07:00:00+0200,1527,2254
2016-04-13T06:00:00Z,2016-04-13T08:00:00+0200,4731,1778
2016-04-13T07:00:00Z,2016-04-13T09:00:00+0200,8892,1033
2016-04-13T08:00:00Z,2016-04-13T10:00:00+0200,12812,904
2016-04-13T09:00:00Z,2016-04-13T11:00:00+0200,14970,1019
2016-04-13T10:00:00Z,2016-04-13T12:00:00+0200,15192,1119
2016-04-13T11:00:00Z,2016-04-13T13:00:00+0200,13251,1341
2016-04-13T12:00:00Z,2016-04-13T14:00:00+0200,11180,1418
2016-04-13T13:00:00Z,2016-04-13T15:00:00+0200,8936,1580
2016-04-13T14:00:00Z,2016-04-13T16:00:00+0200,6287,1927
2016-04-13T15:00:00Z,2016-04-13T17:00:00+0200,4149,2007
2016-04-13T16:00:00Z,2016-04-13T18:00:00+0200,2288,2256
2016-04-13T17:00:00Z,2016-04-13T19:00:00+0200,567,2360
2016-04-13T18:00:00Z,2016-04-13T20:00:00+0200,15,2686
2016-04-13T19:00:00Z,2016-04-13T21:00:00+0200,0,2816
2016-04-13T20:00:00Z,2016-04-13T22:00:00+0200,0,2857
2016-04-13T21:00:00Z,2016-04-13T23:00:00+0200,0,2612
2016-04-13T22:00:00Z,2016-04-14T00:00:00+0200,0,2540
2016-04-13T23:00:00Z,2016-04-14T01:00:00+0200,0,2565
2016-04-14T00:00:00Z,2016-04-14T02:00:00+0200,0,2573
2016-04-14T01:00:00Z,2016-04-14T03:00:00+0200,0,2844
2016-04-14T02:00:00Z,2016-04-14T04:00:00+0200,0,2991
2016-04-14T03:00:00Z,2016-04-14T05:00:00+0200,0,3042
2016-04-14T04:00:00Z,2016-04-14T06:00:00+0200,89,2952
2016-04-14T05:00:00Z,2016-04-14T07:00:00+0200,1328,2646
2016-04-14T06:00:00Z,2016-04-14T08:00:00+0200,4245,2223
2016-04-14T07:00:00Z,2016-04-14T09:00:00+0200,8139,1936
2016-04-14T08:00:00Z,2016-04-14T10:00:00+0200,11562,1729
2016-04-14T09:00:00Z,2016-04-14T11:00:00+0200,14511,1740
2016-04-14T10:00:00Z,2016-04-14T12:00:00+0200,15829,1908
2016-04-14T11:00:00Z,2016-04-14T13:00:00+0200,15970,2195
2016-04-14T12:00:00Z,2016-04-14T14:00:00+0200,15214,2370
2016-04-14T13:00:00Z,2016-04-14T15:00:00+0200,13843,2720
2016-04-14T14:00:00Z,2016-04-14T16:00:00+0200,10850,2777
2016-04-14T15:00:00Z,2016-04-14T17:00:00+0200,8006,2359
2016-04-14T16:00:00Z,2016-04-14T18:00:00+0200,4189,1702
2016-04-14T17:00:00Z,2016-04-14T19:00:00+0200,1058,1047
2016-04-14T18:00:00Z,2016-04-14T20:00:00+0200,44,893
2016-04-14T19:00:00Z,2016-04-14T21:00:00+0200,0,1081
2016-04-14T20:00:00Z,2016-04-14T22:00:00+0200,0,1759
2016-04-14T21:00:00Z,2016-04-14T23:00:00+0200,0,2897
2016-04-14T22:00:00Z,2016-04-15T00:00:00+0200,0,3902
2016-04-14T23:00:00Z,2016-04-15T01:00:00+0200,0,4786
2016-04-15T00:00:00Z,2016-04-15T02:00:00+0200,0,5840
2016-04-15T01:00:00Z,2016-04-15T03:00:00+0200,0,6156
2016-04-15T02:00:00Z,2016-04-15T04:00:00+0200,0,6859
2016-04-15T03:00:00Z,2016-04-15T05:00:00+0200,0,7399
2016-04-15T04:00:00Z,2016-04-15T06:00:00+0200,115,7809
2016-04-15T05:00:00Z,2016-04-15T07:00:00+0200,1166,8326
2016-04-15T06:00:00Z,2016-04-15T08:00:00+0200,2472,8350
2016-04-15T07:00:00Z,2016-04-15T09:00:00+0200,4175,7575
2016-04-15T08:00:00Z,2016-04-15T10:00:00+0200,5790,8081
2016-04-15T09:00:00Z,2016-04-15T11:00:00+0200,7260,9369
2016-04-15T10:00:00Z,2016-04-15T12:00:00+0200,8324,10960
2016-04-15T11:00:00Z,2016-04-15T13:00:00+0200,8695,11984
2016-04-15T12:00:00Z,2016-04-15T14:00:00+0200,9652,12452
2016-04-15T13:00:00Z,2016-04-15T15:00:00+0200,10034,13170
2016-04-15T14:00:00Z,2016-04-15T16:00:00+0200,8799,13069
2016-04-15T15:00:00Z,2016-04-15T17:00:00+0200,6387,12595
2016-04-15T16:00:00Z,2016-04-15T18:00:00+0200,3517,10518
2016-04-15T17:00:00Z,2016-04-15T19:00:00+0200,868,8030
2016-04-15T18:00:00Z,2016-04-15T20:00:00+0200,28,7010
2016-04-15T19:00:00Z,2016-04-15T21:00:00+0200,0,6879
2016-04-15T20:00:00Z,2016-04-15T22:00:00+0200,0,7355
2016-04-15T21:00:00Z,2016-04-15T23:00:00+0200,0,8069
2016-04-15T22:00:00Z,2016-04-16T00:00:00+0200,0,8993
2016-04-15T23:00:00Z,2016-04-16T01:00:00+0200,0,9532
2016-04-16T00:00:00Z,2016-04-16T02:00:00+0200,0,10307
2016-04-16T01:00:00Z,2016-04-16T03:00:00+0200,0,10914
2016-04-16T02:00:00Z,2016-04-16T04:00:00+0200,0,11369
2016-04-16T03:00:00Z,2016-04-16T05:00:00+0200,0,12051
2016-04-16T04:00:00Z,2016-04-16T06:00:00+0200,137,12361
2016-04-16T05:00:00Z,2016-04-16T07:00:00+0200,1491,13022
2016-04-16T06:00:00Z,2016-04-16T08:00:00+0200,3837,13250
2016-04-16T07:00:00Z,2016-04-16T09:00:00+0200,6050,13778
2016-04-16T08:00:00Z,2016-04-16T10:00:00+0200,7349,15563
2016-04-16T09:00:00Z,2016-04-16T11:00:00+0200,8418,17645
2016-04-16T10:00:00Z,2016-04-16T12:00:00+0200,9612,18536
2016-04-16T11:00:00Z,2016-04-16T13:00:00+0200,10990,19050
2016-04-16T12:00:00Z,2016-04-16T14:00:00+0200,12541,18902
2016-04-16T13:00:00Z,2016-04-16T15:00:00+0200,12437,19017
2016-04-16T14:00:00Z,2016-04-16T16:00:00+0200,10148,18463
2016-04-16T15:00:00Z,2016-04-16T17:00:00+0200,6972,17369
2016-04-16T16:00:00Z,2016-04-16T18:00:00+0200,3380,15100
2016-04-16T17:00:00Z,2016-04-16T19:00:00+0200,735,12469
2016-04-16T18:00:00Z,2016-04-16T20:00:00+0200,25,11001
2016-04-16T19:00:00Z,2016-04-16T21:00:00+0200,0,9689
2016-04-16T20:00:00Z,2016-04-16T22:00:00+0200,0,8936
2016-04-16T21:00:00Z,2016-04-16T23:00:00+0200,0,8597
2016-04-16T22:00:00Z,2016-04-17T00:00:00+0200,0,7414
2016-04-16T23:00:00Z,2016-04-17T01:00:00+0200,0,6939
2016-04-17T00:00:00Z,2016-04-17T02:00:00+0200,0,7022
2016-04-17T01:00:00Z,2016-04-17T03:00:00+0200,0,7547
2016-04-17T02:00:00Z,2016-04-17T04:00:00+0200,0,7488
2016-04-17T03:00:00Z,2016-04-17T05:00:00+0200,0,7065
2016-04-17T04:00:00Z,2016-04-17T06:00:00+0200,109,6898
2016-04-17T05:00:00Z,2016-04-17T07:00:00+0200,999,6265
2016-04-17T06:00:00Z,2016-04-17T08:00:00+0200,2805,6260
2016-04-17T07:00:00Z,2016-04-17T09:00:00+0200,5182,6843
2016-04-17T08:00:00Z,2016-04-17T10:00:00+0200,7711,7410
2016-04-17T09:00:00Z,2016-04-17T11:00:00+0200,9659,7873
2016-04-17T10:00:00Z,2016-04-17T12:00:00+0200,10905,8695
2016-04-17T11:00:00Z,2016-04-17T13:00:00+0200,11440,9646
2016-04-17T12:00:00Z,2016-04-17T14:00:00+0200,11184,10117
2016-04-17T13:00:00Z,2016-04-17T15:00:00+0200,10310,10352
2016-04-17T14:00:00Z,2016-04-17T16:00:00+0200,8109,10134
2016-04-17T15:00:00Z,2016-04-17T17:00:00+0200,5383,9997
2016-04-17T16:00:00Z,2016-04-17T18:00:00+0200,2669,9236
2016-04-17T17:00:00Z,2016-04-17T19:00:00+0200,808,7928
2016-04-17T18:00:00Z,2016-04-17T20:00:00+0200,44,7063
2016-04-17T19:00:00Z,2016-04-17T21:00:00+0200,0,6975
2016-04-17T20:00:00Z,2016-04-17T22:00:00+0200,0,7284
2016-04-17T21:00:00Z,2016-04-17T23:00:00+0200,0,7547
2016-04-17T22:00:00Z,2016-04-18T00:00:00+0200,0,7570
2016-04-17T23:00:00Z,2016-04-18T01:00:00+0200,0,7349
2016-04-18T00:00:00Z,2016-04-18T02:00:00+0200,0,7271
2016-04-18T01:00:00Z,2016-04-18T03:00:00+0200,0,7263
2016-04-18T02:00:00Z,2016-04-18T04:00:00+0200,0,7608
2016-04-18T03:00:00Z,2016-04-18T05:00:00+0200,0,7885
2016-04-18T04:00:00Z,2016-04-18T06:00:00+0200,219,8223
2016-04-18T05:00:00Z,2016-04-18T07:00:00+0200,2119,7867
2016-04-18T06:00:00Z,2016-04-18T08:00:00+0200,5833,7033
2016-04-18T07:00:00Z,2016-04-18T09:00:00+0200,10307,7734
2016-04-18T08:00:00Z,2016-04-18T10:00:00+0200,13908,9294
2016-04-18T09:00:00Z,2016-04-18T11:00:00+0200,15286,10165
2016-04-18T10:00:00Z,2016-04-18T12:00:00+0200,15442,10846
2016-04-18T11:00:00Z,2016-04-18T13:00:00+0200,14661,11732
2016-04-18T12:00:00Z,2016-04-18T14:00:00+0200,12970,12682
2016-04-18T13:00:00Z,2016-04-18T15:00:00+0200,10731,13561
2016-04-18T14:00:00Z,2016-04-18T16:00:00+0200,8604,14175
2016-04-18T15:00:00Z,2016-04-18T17:00:00+0200,5826,13998
2016-04-18T16:00:00Z,2016-04-18T18:00:00+0200,2941,13531
2016-04-18T17:00:00Z,2016-04-18T19:00:00+0200,810,12485
2016-04-18T18:00:00Z,2016-04-18T20:00:00+0200,34,11687
2016-04-18T19:00:00Z,2016-04-18T21:00:00+0200,0,11602
2016-04-18T20:00:00Z,2016-04-18T22:00:00+0200,0,11607
2016-04-18T21:00:00Z,2016-04-18T23:00:00+0200,0,11959
2016-04-18T22:00:00Z,2016-04-19T00:00:00+0200,0,12258
2016-04-18T23:00:00Z,2016-04-19T01:00:00+0200,0,12291
2016-04-19T00:00:00Z,2016-04-19T02:00:00+0200,0,12658
2016-04-19T01:00:00Z,2016-04-19T03:00:00+0200,0,12779
2016-04-19T02:00:00Z,2016-04-19T04:00:00+0200,0,12777
2016-04-19T03:00:00Z,2016-04-19T05:00:00+0200,0,12980
2016-04-19T04:00:00Z,2016-04-19T06:00:00+0200,277,13278
2016-04-19T05:00:00Z,2016-04-19T07:00:00+0200,2367,13286
2016-04-19T06:00:00Z,2016-04-19T08:00:00+0200,6116,14017
2016-04-19T07:00:00Z,2016-04-19T09:00:00+0200,10970,15535
2016-04-19T08:00:00Z,2016-04-19T10:00:00+0200,15291,17315
2016-04-19T09:00:00Z,2016-04-19T11:00:00+0200,16087,18829
2016-04-19T10:00:00Z,2016-04-19T12:00:00+0200,15199,19577
2016-04-19T11:00:00Z,2016-04-19T13:00:00+0200,14345,20182
2016-04-19T12:00:00Z,2016-04-19T14:00:00+0200,13287,20561
2016-04-19T13:00:00Z,2016-04-19T15:00:00+0200,11872,21291
2016-04-19T14:00:00Z,2016-04-19T16:00:00+0200,9998,21623
2016-04-19T15:00:00Z,2016-04-19T17:00:00+0200,6907,21404
2016-04-19T16:00:00Z,2016-04-19T18:00:00+0200,3703,20635
2016-04-19T17:00:00Z,2016-04-19T19:00:00+0200,1085,19258
2016-04-19T18:00:00Z,2016-04-19T20:00:00+0200,56,17321
2016-04-19T19:00:00Z,2016-04-19T21:00:00+0200,0,16080
2016-04-19T20:00:00Z,2016-04-19T22:00:00+0200,0,14856
2016-04-19T21:00:00Z,2016-04-19T23:00:00+0200,0,14013
2016-04-19T22:00:00Z,2016-04-20T00:00:00+0200,0,13134
2016-04-19T23:00:00Z,2016-04-20T01:00:00+0200,0,12668
2016-04-20T00:00:00Z,2016-04-20T02:00:00+0200,0,12138
2016-04-20T01:00:00Z,2016-04-20T03:00:00+0200,0,11529
2016-04-20T02:00:00Z,2016-04-20T04:00:00+0200,0,10869
2016-04-20T03:00:00Z,2016-04-20T05:00:00+0200,1,10233
2016-04-20T04:00:00Z,2016-04-20T06:00:00+0200,361,9613
2016-04-20T05:00:00Z,2016-04-20T07:00:00+0200,2904,9178
2016-04-20T06:00:00Z,2016-04-20T08:00:00+0200,7572,9219
2016-04-20T07:00:00Z,2016-04-20T09:00:00+0200,12920,9791
2016-04-20T08:00:00Z,2016-04-20T10:00:00+0200,17164,8954
2016-04-20T09:00:00Z,2016-04-20T11:00:00+0200,20281,7786
2016-04-20T10:00:00Z,2016-04-20T12:00:00+0200,22810,6999
2016-04-20T11:00:00Z,2016-04-20T13:00:00+0200,24215,6477
2016-04-20T12:00:00Z,2016-04-20T14:00:00+0200,24055,6004
2016-04-20T13:00:00Z,2016-04-20T15:00:00+0200,21419,5777
2016-04-20T14:00:00Z,2016-04-20T16:00:00+0200,17751,5433
2016-04-20T15:00:00Z,2016-04-20T17:00:00+0200,11976,5574
2016-04-20T16:00:00Z,2016-04-20T18:00:00+0200,5854,5780
2016-04-20T17:00:00Z,2016-04-20T19:00:00+0200,1653,5522
2016-04-20T18:00:00Z,2016-04-20T20:00:00+0200,95,5449
2016-04-20T19:00:00Z,2016-04-20T21:00:00+0200,0,5985
2016-04-20T20:00:00Z,2016-04-20T22:00:00+0200,0,6393
2016-04-20T21:00:00Z,2016-04-20T23:00:00+0200,0,6110
2016-04-20T22:00:00Z,2016-04-21T00:00:00+0200,0,5567
2016-04-20T23:00:00Z,2016-04-21T01:00:00+0200,0,5129
2016-04-21T00:00:00Z,2016-04-21T02:00:00+0200,0,4563
2016-04-21T01:00:00Z,2016-04-21T03:00:00+0200,0,3924
2016-04-21T02:00:00Z,2016-04-21T04:00:00+0200,0,3649
2016-04-21T03:00:00Z,2016-04-21T05:00:00+0200,1,3493
2016-04-21T04:00:00Z,2016-04-21T06:00:00+0200,476,3300
2016-04-21T05:00:00Z,2016-04-21T07:00:00+0200,3665,2963
2016-04-21T06:00:00Z,2016-04-21T08:00:00+0200,9471,2087
2016-04-21T07:00:00Z,2016-04-21T09:00:00+0200,15526,1786
2016-04-21T08:00:00Z,2016-04-21T10:00:00+0200,20629,2040
2016-04-21T09:00:00Z,2016-04-21T11:00:00+0200,24093,2493
2016-04-21T10:00:00Z,2016-04-21T12:00:00+0200,25593,2855
2016-04-21T11:00:00Z,2016-04-21T13:00:00+0200,25728,2964
2016-04-21T12:00:00Z,2016-04-21T14:00:00+0200,24594,3069
2016-04-21T13:00:00Z,2016-04-21T15:00:00+0200,21918,3353
2016-04-21T14:00:00Z,2016-04-21T16:00:00+0200,17638,3552
2016-04-21T15:00:00Z,2016-04-21T17:00:00+0200,11893,3616
2016-04-21T16:00:00Z,2016-04-21T18:00:00+0200,5750,3930
2016-04-21T17:00:00Z,2016-04-21T19:00:00+0200,1599,4099
2016-04-21T18:00:00Z,2016-04-21T20:00:00+0200,91,5082
2016-04-21T19:00:00Z,2016-04-21T21:00:00+0200,0,6045
2016-04-21T20:00:00Z,2016-04-21T22:00:00+0200,0,7055
2016-04-21T21:00:00Z,2016-04-21T23:00:00+0200,0,8078
2016-04-21T22:00:00Z,2016-04-22T00:00:00+0200,0,8686
2016-04-21T23:00:00Z,2016-04-22T01:00:00+0200,0,9274
2016-04-22T00:00:00Z,2016-04-22T02:00:00+0200,0,9432
2016-04-22T01:00:00Z,2016-04-22T03:00:00+0200,0,9636
2016-04-22T02:00:00Z,2016-04-22T04:00:00+0200,0,9565
2016-04-22T03:00:00Z,2016-04-22T05:00:00+0200,2,9498
2016-04-22T04:00:00Z,2016-04-22T06:00:00+0200,466,9027
2016-04-22T05:00:00Z,2016-04-22T07:00:00+0200,3282,7612
2016-04-22T06:00:00Z,2016-04-22T08:00:00+0200,7822,6525
2016-04-22T07:00:00Z,2016-04-22T09:00:00+0200,12559,6392
2016-04-22T08:00:00Z,2016-04-22T10:00:00+0200,16783,5214
2016-04-22T09:00:00Z,2016-04-22T11:00:00+0200,19844,4582
2016-04-22T10:00:00Z,2016-04-22T12:00:00+0200,21411,4260
2016-04-22T11:00:00Z,2016-04-22T13:00:00+0200,21397,4252
2016-04-22T12:00:00Z,2016-04-22T14:00:00+0200,20372,4379
2016-04-22T13:00:00Z,2016-04-22T15:00:00+0200,17914,4419
2016-04-22T14:00:00Z,2016-04-22T16:00:00+0200,14146,4805
2016-04-22T15:00:00Z,2016-04-22T17:00:00+0200,9306,5080
2016-04-22T16:00:00Z,2016-04-22T18:00:00+0200,4649,5273
2016-04-22T17:00:00Z,2016-04-22T19:00:00+0200,1303,5270
2016-04-22T18:00:00Z,2016-04-22T20:00:00+0200,68,5535
2016-04-22T19:00:00Z,2016-04-22T21:00:00+0200,0,5614
2016-04-22T20:00:00Z,2016-04-22T22:00:00+0200,0,5688
2016-04-22T21:00:00Z,2016-04-22T23:00:00+0200,0,5788
2016-04-22T22:00:00Z,2016-04-23T00:00:00+0200,0,5811
2016-04-22T23:00:00Z,2016-04-23T01:00:00+0200,0,5859
2016-04-23T00:00:00Z,2016-04-23T02:00:00+0200,0,5763
2016-04-23T01:00:00Z,2016-04-23T03:00:00+0200,0,5869
2016-04-23T02:00:00Z,2016-04-23T04:00:00+0200,0,6150
2016-04-23T03:00:00Z,2016-04-23T05:00:00+0200,2,6389
2016-04-23T04:00:00Z,2016-04-23T06:00:00+0200,281,6230
2016-04-23T05:00:00Z,2016-04-23T07:00:00+0200,1792,5664
2016-04-23T06:00:00Z,2016-04-23T08:00:00+0200,4196,5169
2016-04-23T07:00:00Z,2016-04-23T09:00:00+0200,6884,5927
2016-04-23T08:00:00Z,2016-04-23T10:00:00+0200,9034,6340
2016-04-23T09:00:00Z,2016-04-23T11:00:00+0200,10591,6727
2016-04-23T10:00:00Z,2016-04-23T12:00:00+0200,11327,7250
2016-04-23T11:00:00Z,2016-04-23T13:00:00+0200,11007,8037
2016-04-23T12:00:00Z,2016-04-23T14:00:00+0200,9934,9117
2016-04-23T13:00:00Z,2016-04-23T15:00:00+0200,8648,10192
2016-04-23T14:00:00Z,2016-04-23T16:00:00+0200,7119,11379
2016-04-23T15:00:00Z,2016-04-23T17:00:00+0200,5015,12826
2016-04-23T16:00:00Z,2016-04-23T18:00:00+0200,2805,13298
2016-04-23T17:00:00Z,2016-04-23T19:00:00+0200,977,11684
2016-04-23T18:00:00Z,2016-04-23T20:00:00+0200,85,9784
2016-04-23T19:00:00Z,2016-04-23T21:00:00+0200,0,8750
2016-04-23T20:00:00Z,2016-04-23T22:00:00+0200,0,8136
2016-04-23T21:00:00Z,2016-04-23T23:00:00+0200,0,8220
2016-04-23T22:00:00Z,2016-04-24T00:00:00+0200,0,8896
2016-04-23T23:00:00Z,2016-04-24T01:00:00+0200,0,9485
2016-04-24T00:00:00Z,2016-04-24T02:00:00+0200,0,9604
2016-04-24T01:00:00Z,2016-04-24T03:00:00+0200,0,9466
2016-04-24T02:00:00Z,2016-04-24T04:00:00+0200,0,8816
2016-04-24T03:00:00Z,2016-04-24T05:00:00+0200,3,8377
2016-04-24T04:00:00Z,2016-04-24T06:00:00+0200,478,7519
2016-04-24T05:00:00Z,2016-04-24T07:00:00+0200,2946,6601
2016-04-24T06:00:00Z,2016-04-24T08:00:00+0200,6718,6486
2016-04-24T07:00:00Z,2016-04-24T09:00:00+0200,10662,6827
2016-04-24T08:00:00Z,2016-04-24T10:00:00+0200,12925,7741
2016-04-24T09:00:00Z,2016-04-24T11:00:00+0200,13870,7998
2016-04-24T10:00:00Z,2016-04-24T12:00:00+0200,15009,8004
2016-04-24T11:00:00Z,2016-04-24T13:00:00+0200,16519,7696
2016-04-24T12:00:00Z,2016-04-24T14:00:00+0200,16381,8039
2016-04-24T13:00:00Z,2016-04-24T15:00:00+0200,14887,8342
2016-04-24T14:00:00Z,2016-04-24T16:00:00+0200,12034,8198
2016-04-24T15:00:00Z,2016-04-24T17:00:00+0200,8156,8318
2016-04-24T16:00:00Z,2016-04-24T18:00:00+0200,4510,7337
2016-04-24T17:00:00Z,2016-04-24T19:00:00+0200,1440,6422
2016-04-24T18:00:00Z,2016-04-24T20:00:00+0200,104,5845
2016-04-24T19:00:00Z,2016-04-24T21:00:00+0200,0,5177
2016-04-24T20:00:00Z,2016-04-24T22:00:00+0200,0,4888
2016-04-24T21:00:00Z,2016-04-24T23:00:00+0200,0,5380
2016-04-24T22:00:00Z,2016-04-25T00:00:00+0200,0,5458
2016-04-24T23:00:00Z,2016-04-25T01:00:00+0200,0,5686
2016-04-25T00:00:00Z,2016-04-25T02:00:00+0200,0,5725
